gene	diff	rank
Nid2	1	966
Pmp22	1	967
Irgm1	1	968
C9orf72	1	969
Wdr81	1	970
Tgfa	1	971
Mdm1	1	972
Ranbp2	1	973
Cops4	1	974
Ak2	1	975
Sec13	1	976
B3galnt1	1	977
Atp6v0a2	1	978
Zbp1	1	979
Lrig2	1	980
Nipa2	1	981
Rin2	1	982
Neurl3	1	983
Cd300a	1	984
Nptn	1	985
4933406I18Rik	1	986
Atxn1	1	987
Ccl5	1	988
Txndc2	1	989
4933431G14Rik	1	990
Ccr3	1	991
4930524C18Rik	1	992
Plxdc1	1	993
Cep68	1	994
N4bp2l1	1	995
Asxl1	1	996
Arhgap4	1	997
St3gal2	1	998
Smarca2	1	999
Rbbp6	1	1000
