gene	diff	rank
Fam58b	-0.0702154862115276	461
Papss1	-0.0700775953962345	462
Mob4	-0.0699127633827801	463
Prorsd1	-0.0698319127717643	464
Ppid	-0.0696617645225125	465
Pld1	-0.0695692345076608	466
N4bp2l1	-0.0695035315718334	467
D1Ertd622e	-0.0689112504948806	468
Eif4g2	-0.0688719377794607	469
Tspan7	-0.0686982200689362	470
Gp9	-0.068627810178603	471
Fubp1	-0.0685889257388146	472
Ctbp2	-0.0684533774545999	473
Ubald2	-0.0683665841663736	474
Tjp1	-0.0683126200276191	475
R3hdm1	-0.0682043444641849	476
Herpud1	-0.0681273910093251	477
Myo1b	-0.068049046571974	478
Ncbp3	-0.0676970530115961	479
Ly96	-0.0676018663234279	480
Herpud2	-0.0675013351119029	481
Arhgap4	-0.0671650969567346	482
Tifa	-0.0670575424008838	483
Rassf2	-0.0669273653784037	484
Pecam1	-0.0668326501469405	485
Rbmx	-0.0667690075920562	486
Stt3a	-0.0667377219080314	487
Chic2	-0.0666754810104481	488
H2.DMb1	-0.0666203001476635	489
Cep170	-0.0666007851550919	490
Kmt2e	-0.0665901770967306	491
Zfp637	-0.0665505127552543	492
Pdgfb	-0.0664296653661242	493
Card19	-0.0664250867945929	494
Mgat1	-0.0663127106050983	495
Tiprl	-0.0662973181164717	496
Dhrs7b	-0.066217072966907	497
Tra2a	-0.0661134509743069	498
Fcrl1	-0.0660361429975981	499
Inpp4b	-0.0658544258470986	500
Csnk2a1	-0.0657744182050168	501
Map2k1	-0.0657470799737067	502
Pkn1	-0.0657161233640479	503
Borcs6	-0.0657130608692064	504
Stx5a	-0.0656814648304275	505
Pafah1b1	-0.0655987117282276	506
Plekha2	-0.0655942666989836	507
Rtn4	-0.0655856155512655	508
Clcf1	-0.0655121793200956	509
Chtf8	-0.0654516366527323	510
Ninj1	-0.0654065223240283	511
Ppp1r2	-0.0653906713700215	512
Nfatc1	-0.0653493237102712	513
Slc38a9	-0.0653268980452066	514
Hist1h2be	-0.0651729508497053	515
Ing1	-0.0651313497856997	516
Nfic	-0.0651026946071152	517
Tm9sf2	-0.0650530135292422	518
Ndnl2	-0.065043975088981	519
Pros1	-0.0648115518372414	520
Chuk	-0.0647470354986297	521
Vwa1	-0.0646559847133583	522
Nfix	-0.064641495636922	523
Camk2d	-0.0646207375200994	524
Ski	-0.0645869107441393	525
Capza2	-0.0644244863590222	526
Apbb1ip	-0.0642504013496394	527
Bub3	-0.0641547460136221	528
Dusp7	-0.0639511301894588	529
Zfp157	-0.063875309692111	530
Tmed5	-0.0638332224811149	531
Notch2	-0.0638199095891679	532
Ubb	-0.0634172828924102	533
Zfp691	-0.0634050778034243	534
Pttg1ip	-0.0634010245038723	535
Olfml3	-0.0633492537672193	536
Arvcf	-0.0633043915123012	537
Egr1	-0.0632527955294432	538
Itch	-0.06322668758403	539
Pacsin2	-0.0632050479980091	540
Pald1	-0.0632029451291021	541
Scamp2	-0.0630560471534005	542
Rab39	-0.0629110428168723	543
Slc7a7	-0.0628842820923533	544
Gpr155	-0.0628518255925647	545
Dok3	-0.062837887994303	546
Rab10	-0.0628265909723788	547
Ifitm10	-0.0628053795084416	548
Sema4b	-0.06279627754104	549
Kat6a	-0.0623524930429723	550
Gm10605	-0.0623461301516592	551
Preb	-0.0622101906952083	552
Pwwp2a	-0.062038250859034	553
N4bp2l2	-0.0620210215388864	554
Akap13	-0.0619733713604691	555
Slc35a5	-0.0619627443237763	556
Gabbr1	-0.0618145038391381	557
Fry	-0.0617528435299407	558
Rnf13	-0.0616165086104039	559
Zfp90	-0.0614675437599516	560
Tmem185b	-0.0612159042477754	561
Slc44a2	-0.0611967587183407	562
Syf2	-0.0608399027900696	563
I830077J02Rik	-0.0607277494314524	564
Gdi2	-0.0606595190673531	565
Araf	-0.0605094880346174	566
Tulp3	-0.0604001896981147	567
Tmed7	-0.060360062584893	568
Zfp710	-0.0601203984277877	569
Prcp	-0.0601186669066911	570
Nxf1	-0.0600374177764098	571
Dmtf1	-0.0597597046417264	572
Acvr2b	-0.0596467211416937	573
Znrf1	-0.0593342752437175	574
P3h2	-0.0592876802128872	575
Rptor	-0.0590718340694718	576
Accs	-0.0589754904230312	577
Sft2d1	-0.0588602846889721	578
B4gat1	-0.0588207185826796	579
Nit1	-0.0587094499213206	580
Ctso	-0.0586311379182473	581
Ing4	-0.0584831829171977	582
Rsl1d1	-0.0583657213981339	583
Cmtm8	-0.0583378820467465	584
Cyb5a	-0.0582439489678026	585
Gspt1	-0.0582155981722777	586
Ube2g2	-0.0581653322997099	587
Cyfip1	-0.0581118019344417	588
Atraid	-0.0580889567361396	589
Eng	-0.0578814478508142	590
Ube2e3	-0.0578669293432785	591
Polr2e	-0.0578560744306325	592
Lrch1	-0.0577360381898523	593
Zfand6	-0.0576752462890021	594
Ccnd3	-0.0576585417583086	595
Slc7a8	-0.0576228904153689	596
Arl6ip6	-0.0575528269078989	597
Tcf7l2	-0.0573765239739935	598
Slmap	-0.0572391792045608	599
Gcn1l1	-0.0572269935257057	600
Msrb2	-0.0571577619836253	601
Cir1	-0.0570713215422969	602
B4galt4	-0.0570322149156109	603
Trappc6b	-0.0570250989731728	604
Tsen34	-0.0568217211400074	605
Was	-0.0568154992220684	606
Dynll1	-0.0567590671265719	607
Gm9774	-0.0566342839785791	608
Trmt10a	-0.0566334611281001	609
Rnf146	-0.0566011251932243	610
Rilpl1	-0.0562663732888947	611
Tnrc6c	-0.0562409215858586	612
Cyth2	-0.0562135220481061	613
Nfam1	-0.0561451222721524	614
Rab35	-0.0560867623023594	615
Gm12166	-0.0558301121437915	616
Psmc2	-0.0558201839263594	617
Hnrnpr	-0.0556573388620871	618
Cadm1	-0.0556112695629607	619
Paip2	-0.0555618339557974	620
Rab11b	-0.0555559824896503	621
Snx6	-0.0555111754597579	622
Jkamp	-0.0555110676568555	623
Abcb4	-0.0554577774655509	624
Sec11a	-0.0553609506828019	625
Ulk2	-0.0552698798511129	626
Tmem68	-0.054994949288417	627
Rnf135	-0.0549233584827351	628
Fam118b	-0.054900202725707	629
Ip6k1	-0.0548559653784896	630
Klhl9	-0.054761092909762	631
Plekhf2	-0.0547432477744301	632
Naa35	-0.0546962478078277	633
Atg101	-0.0546440510937024	634
Ceacam1	-0.0545432280799215	635
Atp8a2	-0.0545403567694117	636
Zfyve19	-0.0544984541723919	637
BC017643	-0.0544425722236829	638
A830008E24Rik	-0.0544282656030887	639
Fam53b	-0.0543292649023295	640
Cnot4	-0.054297219642328	641
Kmt2d	-0.0541869250199372	642
Ppp1r35	-0.0540906596371397	643
Tpbgl	-0.0540139954548032	644
Tmem170b	-0.0539262121841431	645
Dnm2	-0.0539248684996695	646
Arhgap31	-0.0538239353015829	647
Sar1b	-0.053808899971265	648
Usf1	-0.0537146223526963	649
Gm26699	-0.0536545189461697	650
Rnf145	-0.0535686748850668	651
Pan3	-0.0535425223305948	652
Tubb2b	-0.0534852965087373	653
Mtfr1l	-0.0534095586695272	654
Wdr44	-0.0534039712717014	655
Sept7	-0.0533452385563546	656
Sppl3	-0.0531829617934457	657
Marc2	-0.0530559205311449	658
Qk	-0.0529121900131611	659
Large	-0.052863789995043	660
Rtn3	-0.0528594445879591	661
PISD	-0.0528080139094078	662
Batf3	-0.0527603752946375	663
Gpsm3	-0.0526715324455237	664
Abcd3	-0.052589257196687	665
Elavl1	-0.0524701834660671	666
Cd82	-0.0524395947768502	667
Efnb1	-0.0522888393326315	668
Zranb2	-0.0522580871479245	669
Gatad2b	-0.0520515103791064	670
Zfp24	-0.0518094245266253	671
Tk2	-0.051737696231744	672
Sik2	-0.0516941466967417	673
Il13ra1	-0.0516736341791402	674
Polr2c	-0.0514522149127787	675
Ino80d	-0.0514132851474793	676
Slc25a45	-0.051319639646882	677
Mib2	-0.0513003564493171	678
Zfp658	-0.0512918460425253	679
Nek6	-0.0512075701510674	680
Rhobtb1	-0.0511075228061644	681
Sec11c	-0.0510157453516034	682
Ccdc88b	-0.0510016701744128	683
Ric8	-0.0509733740104255	684
Sfr1	-0.0509686105648437	685
BC005561	-0.0509587228928025	686
Plxna4	-0.0509433380045938	687
Aftph	-0.0508574434334848	688
Rsbn1	-0.0508568225626599	689
Diablo	-0.0507875716947924	690
Tigd2	-0.0507601350530229	691
Stxbp3	-0.0506690563491633	692
Samsn1	-0.050663892382521	693
Marcks	-0.0505989110249052	694
Ralgps1	-0.0505730436398922	695
Ssr1	-0.0504874369076698	696
Nrm	-0.0504618167271869	697
Zfp770	-0.050459771764608	698
Ggta1	-0.0504447756447698	699
Leng8	-0.0504145961053657	700
Rab6a	-0.0502983109416417	701
Ociad1	-0.0502901572631878	702
Mkrn1	-0.0502649082534226	703
Dnajb4	-0.0502379104774179	704
Casc3	-0.0502234708304317	705
Insig2	-0.0502197324758908	706
Ddx18	-0.0501498833450428	707
Selk	-0.0501111121736164	708
H13	-0.049909686558564	709
Oard1	-0.0499056733246486	710
Nckap1l	-0.04985680806385	711
Dcaf17	-0.0498517562833052	712
Bend6	-0.0497903190586864	713
Pde3b	-0.0496537545839038	714
Pdcl	-0.049595689210721	715
Fam45a	-0.0495596918158352	716
Kcnk13	-0.0495592912534856	717
Cpox	-0.0495130171210399	718
Dido1	-0.0495012714819914	719
G3bp1	-0.0494226462692534	720
Tmem86a	-0.0493707142159204	721
Tmem44	-0.0493553531183388	722
Exosc5	-0.0492170826888508	723
Tmem109	-0.0492117355172129	724
Dguok	-0.0491615794834505	725
Tmem91	-0.049017953863423	726
Zcchc7	-0.0489635997713509	727
Ipo11	-0.0489130003469821	728
Hist1h1c	-0.0489057585945573	729
X2310033P09Rik	-0.0488747204294537	730
Marf1	-0.0488210163426698	731
Mfng	-0.0487935888394682	732
Uba3	-0.0487465486008462	733
Il17ra	-0.0487338157011079	734
Clasp2	-0.0485494755366677	735
Smap1	-0.0485250138292385	736
Rapgef6	-0.0485234875600679	737
Ccnt2	-0.0485010312460665	738
Zmiz1	-0.0484989642085056	739
Etv5	-0.0484952361437601	740
Gdi1	-0.0484911677702067	741
Ino80e	-0.048342615573924	742
Eed	-0.048317577878038	743
X1700123O20Rik	-0.0482836100880181	744
Zfp292	-0.0482738601487294	745
Hook3	-0.0482607103327839	746
Kpna3	-0.0481707444775126	747
Slc7a5	-0.048159976279848	748
Tbc1d9	-0.0479194567008608	749
Arap3	-0.047904506848551	750
Psmd11	-0.0478527777585506	751
Ptges3	-0.0478034256262897	752
Ube2g1	-0.0477953512168777	753
Rin3	-0.0477609110555237	754
Raf1	-0.047752830167266	755
Cggbp1	-0.0477423347016155	756
Eef2k	-0.0477413237194593	757
Zfp120	-0.0477210949370285	758
Pcbp1	-0.0476778091168929	759
Tnrc6b	-0.0475865349439673	760
Tceal1	-0.0475409957313048	761
Pnrc2	-0.0475279349276425	762
Atat1	-0.0474679222913679	763
Rrnad1	-0.0474395392253593	764
Usp22	-0.0473685016122764	765
Vps18	-0.0473274238148474	766
Dnajb1	-0.0473262851001104	767
Trp53	-0.0472827361594179	768
Fam178a	-0.0472538154863553	769
Psmd7	-0.0471143403273049	770
Mknk1	-0.047043402866201	771
Ttc28	-0.0469681439092512	772
Wac	-0.0469540178084059	773
Sqrdl	-0.046921333187645	774
Dync1i2	-0.0468971451339517	775
Kctd12	-0.04671096841422	776
Ndfip2	-0.046651117461784	777
Ube2b	-0.0466310501804872	778
Ublcp1	-0.046574803854435	779
Stau1	-0.0465706768682908	780
Cnot2	-0.0465101136047468	781
Vrk2	-0.0464532487206647	782
Supt20	-0.04628899666376	783
Ralb	-0.0462249005459445	784
Plcl2	-0.046199230270115	785
Krcc1	-0.0461488148501237	786
Trim65	-0.0460422007568503	787
Ppp1r21	-0.0460301447240752	788
Tvp23b	-0.0459113803695247	789
Aga	-0.0459075335175459	790
Thumpd3	-0.0458426540078651	791
Cdkn1c	-0.0458189711174767	792
D430042O09Rik	-0.0458073205002982	793
