gene	diff	rank
H2-Ab1	0.828047	703
H2-Ob	0.825484	704
Ino80c	0.824873	705
Tmem65	0.824767	706
Rpl6	0.823215	707
C230096C10Rik	0.823001	708
Glt25d1	0.820864	709
Rrp1	0.820497	710
Snx25	0.819989	711
Gm15920	0.819787	712
Eif5a	0.818859	713
Sdhaf1	0.818787	714
Pabpc1	0.818751	715
Acadsb	0.818156	716
Tmem189	0.817607	717
Nudc	0.817389	718
Dclre1b	0.817165	719
Rpl27a	0.814475	720
Npnt	0.811137	721
Acadvl	0.810588	722
Rpl5	0.809984	723
Aldh16a1	0.809594	724
Pign	0.808878	725
2310021P13Rik	0.80358	726
Gm15710	0.802414	727
Ppp1r11	0.801967	728
Shisa5	0.801238	729
Uqcr11	0.801101	730
Aga	0.800392	731
Trove2	0.800253	732
Btaf1	0.800078	733
3830403N18Rik	0.799541	734
Ddx28	0.799541	735
Plcb3	0.79841	736
Wwp1	0.795436	737
Tmem147	0.79532	738
Fam174a	0.794584	739
Cox18	0.794487	740
Atp13a1	0.793923	741
Gm10925	0.791678	742
Gm7079	0.791115	743
2410003K15Rik	0.790935	744
Scarf2	0.790142	745
Rpl8	0.789158	746
Cox5a	0.78909	747
Pla2g4b	0.787568	748
Vdac2	0.787364	749
Uqcr10	0.787339	750
Arfgef2	0.786519	751
Tceal1	0.785269	752
Polr2g	0.78485	753
Bpgm	0.783868	754
Ctdnep1	0.783464	755
Fam122a	0.783464	756
Zfp397	0.783053	757
Gm2a	0.780399	758
Nt5dc2	0.779495	759
Immt	0.779303	760
Ccdc107	0.777285	761
0610031J06Rik	0.77701	762
Cox7a2l	0.775802	763
1810043H04Rik	0.775379	764
Als2	0.775379	765
Ubqln2	0.77393	766
Parl	0.773068	767
Txn1	0.771347	768
Ostm1	0.770562	769
Rps10	0.766269	770
Csnk1g2	0.76562	771
Pgam5	0.76562	772
Srrd	0.765535	773
Ints3	0.764455	774
Jtb	0.764376	775
Alpk1	0.763249	776
Eef2	0.761221	777
Rnasek	0.759228	778
H2-M3	0.758277	779
Gabarap	0.757905	780
Arpc3	0.75775	781
Nudt4	0.756375	782
Calm3	0.754921	783
Slc25a25	0.75396	784
Eif3e	0.753606	785
Wrnip1	0.752235	786
Rps15	0.750952	787
Lamp2	0.750789	788
Gnb2l1	0.750776	789
Fkbp8	0.750512	790
Azin1	0.749026	791
Zfp30	0.748906	792
Stau1	0.748852	793
Rheb	0.74735	794
