gene	diff	rank
Pnn	-0.227977112989343	567
Arid4a	-0.227713563475692	568
Pak2	-0.226955534737116	569
Fermt3	-0.226947122178912	570
Cd2ap	-0.226545700469045	571
Arhgap22	-0.226503801155498	572
Dok1	-0.226446075392738	573
Rnpepl1	-0.226351468109282	574
Slc15a3	-0.225916861464188	575
Pycard	-0.225519269351151	576
Atraid	-0.225416097954823	577
Cnot4	-0.22499382907046	578
Xist	-0.224854817164662	579
Tubgcp5	-0.224726912936625	580
Clcn4	-0.224555152809844	581
Ankrd11	-0.224341836526779	582
Vav1	-0.224182654467183	583
Mknk1	-0.223923411668572	584
Tsc22d3	-0.223797585501832	585
Arhgef40	-0.223604711345232	586
Bmyc	-0.223488120769369	587
X2510039O18Rik	-0.2233820236071	588
Trim8	-0.223040178069014	589
Lacc1	-0.222924037526135	590
Tra2a	-0.222763128191243	591
Ppp1r12a	-0.222681264737367	592
Siglece	-0.222002030803908	593
Naglu	-0.22183265301396	594
Celf2	-0.221307836618377	595
Scn1b	-0.221042753075895	596
X0610040J01Rik	-0.220967869596502	597
P3h2	-0.220539920909299	598
Acap2	-0.219311394097235	599
Prpf4b	-0.219107456134215	600
Trim26	-0.2191072642005	601
Pan3	-0.218739892569952	602
Bcl2a1a	-0.218735210372782	603
Tmem50a	-0.218694308188762	604
Fam167b	-0.218638154392012	605
Plcl2	-0.21807946917632	606
Slc11a1	-0.217565475674004	607
Canx	-0.217249676318915	608
Nisch	-0.216997659764702	609
Slc3a2	-0.214090224610211	610
Stx5a	-0.213997321821096	611
Ncoa3	-0.212911861061884	612
Rel	-0.212835367405524	613
Rgl2	-0.212545633755645	614
Bbs9	-0.212205798714105	615
Snn	-0.2120350865032	616
Grap	-0.210845937350392	617
Spint1	-0.210523987982373	618
Mier1	-0.21000397852131	619
Tm9sf2	-0.209986942516249	620
Fam63b	-0.209800384924928	621
Csnk2a1	-0.209429782479387	622
Jak1	-0.20923881596184	623
Rasal3	-0.209113267220338	624
Rbm26	-0.208960538967596	625
C5ar2	-0.20875608581671	626
Gps2	-0.208270940393875	627
Pdk1	-0.208188601022576	628
Tnfrsf21	-0.208065144587249	629
Zcchc7	-0.207987648475971	630
Slc46a1	-0.207932291694735	631
Clip1	-0.20762545197063	632
Ptpro	-0.207543465448673	633
Gng5	-0.207373691445975	634
Fkbp5	-0.207022311262876	635
Erf	-0.206986252838433	636
Mob3c	-0.206673284342012	637
Lhfpl2	-0.206663129784452	638
Acp2	-0.206577509216355	639
Tigd2	-0.205790534615455	640
Dync1i2	-0.205731390893163	641
Tmem219	-0.205391440167639	642
Ski	-0.205369677215408	643
Map4k4	-0.205343919680587	644
Nfam1	-0.20487614491097	645
Kansl1	-0.20459074904687	646
Ifitm10	-0.204315290661616	647
Hnmt	-0.204313835691937	648
Pip4k2a	-0.204218458940509	649
Lrp10	-0.204056200272962	650
Ppm1h	-0.202859086707307	651
Foxp1	-0.202605404843554	652
Il6st	-0.202454871824327	653
Mid1ip1	-0.20200592954953	654
Fam212a	-0.201676247184723	655
Rapgef6	-0.201647598102328	656
Atf7ip	-0.201183588655866	657
Supt20	-0.200522666162152	658
Rps12	-0.200246232784078	659
Tln1	-0.200183569598478	660
Mettl7a1	-0.20017537218725	661
Rbm5	-0.19997103945986	662
Cited2	-0.199648936503372	663
Ash1l	-0.198972155915927	664
Il17ra	-0.19857633977224	665
Bcl2l1	-0.198135649762112	666
Plxdc1	-0.197511914602893	667
Cr1l	-0.197191393413004	668
Rapgef5	-0.196523169459364	669
Vimp	-0.196439939021607	670
Slc25a11	-0.19624680831292	671
Rtn4rl1	-0.195716299456405	672
Tifab	-0.195341038415944	673
Specc1	-0.195121589146876	674
Sepp1	-0.19505194995215	675
Sla	-0.194848166236717	676
Maml2	-0.194478606565622	677
Cerk	-0.194308454914254	678
Zfp950	-0.193523465121771	679
Gpcpd1	-0.19330312168692	680
Nktr	-0.19299315158528	681
Atp8a2	-0.192831852216105	682
Gcn1l1	-0.192706574244627	683
Itga6	-0.192634042484762	684
Dguok	-0.192122341414617	685
Tmed3	-0.191938669676772	686
Cask	-0.191762867372939	687
Nfia	-0.191732315525944	688
Rap1gds1	-0.191044495798311	689
Naga	-0.190897735685165	690
Ubn2	-0.190806739888363	691
Scaf11	-0.190577140287961	692
Ccl12	-0.190354341244053	693
Fes	-0.190306811972179	694
Spata13	-0.190235589091113	695
Tmem135	-0.1901767602671	696
Plod1	-0.189841119425737	697
Elf1	-0.189392024164894	698
Dhrs7	-0.188896091939944	699
Rhobtb1	-0.188686174444757	700
Sec14l1	-0.187997489033252	701
Vasp	-0.187997121028446	702
Tcf25	-0.187316424241918	703
Klhdc8b	-0.187185053906642	704
Adam10	-0.186910414245363	705
Sept2	-0.186726861397722	706
Aars	-0.186695733026542	707
Slc38a2	-0.186316044362833	708
Arhgap12	-0.186278137831011	709
Ep300	-0.186169117141267	710
Srpr	-0.186158108787758	711
Tmf1	-0.186044298046867	712
Cd302	-0.186037805046872	713
Fmnl3	-0.185950325781898	714
