gene	diff	rank
Atp6v1g1	0.082446558828084	337
Phf11b	0.0823542444327216	338
Catip	0.0819823395493607	339
Hn1	0.0815070594815444	340
Pomp	0.0814038933219864	341
Rac2	0.0812365928454024	342
Ran	0.081018622801551	343
Taldo1	0.0810007225181972	344
Atpif1	0.0805751296045163	345
H2.Q7	0.0799820067204267	346
Gm10138	0.0795456510502967	347
Ndufc2	0.0793220713509127	348
Herpud1	0.0792312076731133	349
Rhoh	0.0791058952065667	350
Cebpb	0.0789279037610413	351
Tpd52	0.078800290288185	352
Ndufa7	0.0785118119031907	353
Os9	0.0781777445656876	354
Spty2d1	0.0781395229051129	355
Rps26	0.0778443423016015	356
Srsf6	0.0776541362146124	357
Map1lc3b	0.0775478688300545	358
Hspa5	0.0772134895598073	359
H2.T23	0.0771096160446435	360
Gng5	0.0770641989884856	361
Malat1	0.0769061069786661	362
Gpx4	0.0765707751055513	363
AW112010	0.0763920200839431	364
Oasl2	0.0759162609508874	365
Tyrobp	0.0756039410060176	366
Ppt2	0.075532206417202	367
Rabac1	0.0754025334153352	368
Otud1	0.0752411000471047	369
Atp6v0e	0.0750327421381858	370
Isg15	0.0748094351582484	371
Atp5j2	0.0746353942358251	372
Slc15a4	0.0744071494150512	373
Tcn2	0.0743309688140865	374
Cox7a2	0.0742822757447612	375
Lpl	0.0737446722516573	376
Ccnd1	0.0737363037696573	377
Pdcd1	0.0737318023497049	378
Lag3	0.0737075243745389	379
Cd82	0.0731322152032414	380
Rpl37	0.0730785543361723	381
Ccrl2	0.0730675442778965	382
Gsap	0.0729794478056584	383
Eif5a	0.0728972706928854	384
Tgfbi	0.0728832372064498	385
Alox5ap	0.0728508713633029	386
Dnajb1	0.0728085585497429	387
Cox5b	0.0727105450189299	388
Tagln2	0.0726125603262197	389
Tor3a	0.0725647709793273	390
Hexa	0.0725406693432444	391
Mbnl1	0.0724400500561935	392
Uqcrb	0.0724177779562393	393
Tmsb4x	0.0723373158328453	394
Brk1	0.0722587655991334	395
Grn	0.072224530177674	396
Dbi	0.0714472419984351	397
Psmb1	0.0709526235978905	398
Hint1	0.0699548677014259	399
Klf10	0.0698807579873257	400
Plgrkt	0.0698297908611037	401
Zfand5	0.0697686439812562	402
Hes1	0.0696953398591908	403
Pbxip1	0.0694491296096232	404
Ifit3	0.0694442047930022	405
Mdh2	0.0692694686970106	406
Capns1	0.0692229980636655	407
Tubb2a	0.069211150442939	408
Rps28	0.0689940063306402	409
Hmox1	0.0684282653660531	410
Hsp90b1	0.0682412285285703	411
Maf	0.0680726131056937	412
Atf3	0.0680509120114592	413
Tceb2	0.0679245736302727	414
Cd27	0.0678627771128537	415
Lilrb4a	0.0674670809876472	416
mt.Nd4	0.0672467872269695	417
Mageh1	0.0669254384162017	418
Psma7	0.0668900876455897	419
Neurl3	0.0667233796488721	420
Atf4	0.0667202923353173	421
Tmem234	0.0666825678614088	422
Pold4	0.0666030216229541	423
Ptpn6	0.0660058247073437	424
Ms4a7	0.0659082134323903	425
Rnpep	0.065896514680492	426
Cct8	0.0658943632961588	427
Myc	0.0657616719816735	428
Fkbp2	0.0657034077622243	429
Cndp2	0.0651683199672137	430
Blnk	0.064925968696597	431
Fkbp1a	0.0647718658362481	432
X2010107E04Rik	0.0644840695509382	433
Tmed2	0.0644006384844736	434
Snx24	0.0643618635819277	435
Tpi1	0.0643283394892227	436
Snx20	0.0642219413871897	437
Swi5	0.0641012653538917	438
Slx4ip	0.0638666936592598	439
Phf11d	0.0637868316422732	440
Naaa	0.0637592430009771	441
Psmb9	0.0635815574676376	442
Cyth4	0.0635701082481648	443
Trim30a	0.063526608206114	444
Dhrs7	0.063373615917863	445
Tnfaip8	0.0633571239324647	446
Serbp1	0.0631455492133932	447
Usp18	0.0629446754723006	448
Top1	0.0628694005621067	449
Psma4	0.062845022160601	450
Cybb	0.0627152164827508	451
Med28	0.0626103322067433	452
Pirb	0.0625083389277009	453
Milr1	0.0623661655333143	454
Thrsp	0.0621386234574367	455
Anxa3	0.062022032366519	456
Gmfg	0.0619992665099754	457
Syngr2	0.0619345688680406	458
Tcp1	0.061429773933247	459
Nop10	0.0614188648874352	460
Irf7	0.0610643255268587	461
Taf1d	0.0610323148245014	462
Tmed3	0.0609931925796906	463
Ssbp2	0.0609896305228733	464
Srsf11	0.0609697156259742	465
Pf4	0.0609246788739074	466
Hnrnpc	0.0608238388143603	467
Irf9	0.0607527633496861	468
Ndufa13	0.0607101269749276	469
Fis1	0.0606195360876623	470
Mafg	0.0604445455967374	471
Hacd2	0.0602211655273648	472
Gpi1	0.060145396300016	473
Ctla2b	0.0600814052610987	474
Nfkbid	0.0599946448335539	475
Ncf4	0.0599901812011308	476
Eif3k	0.0598323824381644	477
Rpl35	0.0596567680777074	478
Atp5a1	0.0595684969807183	479
Elovl1	0.0595223510935256	480
Tgs1	0.0595208046291085	481
Hnrnpm	0.0590814260872282	482
Smim3	0.0589918520559857	483
Psmb10	0.0589569192724401	484
Atp5c1	0.0589290710982793	485
Ms4a6c	0.0587840382979604	486
Camk1	0.0587203348238012	487
Sugt1	0.0586167536965756	488
Dnajc7	0.058467964965038	489
Myl12a	0.0582458583110038	490
H2.Q6	0.0582107156888132	491
mt.Cytb	0.0580588099416932	492
Xaf1	0.0578477500950464	493
Aldh2	0.057736670588233	494
Gusb	0.0576219915651216	495
Psmb4	0.0576197194739652	496
C1qc	0.057598535350639	497
Uqcrq	0.0575083597776879	498
Naa20	0.0573537584320364	499
Hspd1	0.0572253458698266	500
Lacc1	0.057182426534997	501
Axl	0.0571747809849087	502
A830008E24Rik	0.0570114998491944	503
Pcna	0.0568664392818361	504
BC005624	0.0567941256277563	505
Dusp11	0.0567644685687272	506
Leprot	0.0567515127761187	507
Ndufa1	0.0567038457376575	508
Taf6l	0.0565843545423045	509
Fbl	0.0564139226586944	510
Dennd1c	0.0563995700334854	511
Tbcb	0.0563373160479089	512
Glipr1	0.0563208591023072	513
Taf15	0.0563089045700852	514
Fgl2	0.0562570543891342	515
Mrpl52	0.0562132886331095	516
Cdk2ap2	0.0561600848124554	517
Cct4	0.0560991118583535	518
Itpr2	0.0559419824323213	519
Mrfap1	0.0558955189273425	520
Use1	0.0558670544384987	521
Ifi35	0.0558662046380187	522
Hsd17b12	0.0558654215893475	523
Ndufa6	0.0557828579796535	524
Snrpc	0.0557518198975018	525
Pycard	0.0557176064677116	526
Vps29	0.055632534115843	527
Sri	0.0555646986835613	528
Arl5c	0.055299639937642	529
Rhoa	0.0550423810567153	530
X3222401L13Rik	0.0549099574953722	531
Cox5a	0.0548591360780227	532
Irf5	0.054824954908273	533
Hacd4	0.0546705987055384	534
Tomm7	0.0546480575121194	535
Oas1a	0.0545437085722415	536
Atp5d	0.0544775048726369	537
Scpep1	0.0544320179524011	538
Tmem176b	0.0543393169298048	539
Ifitm2	0.0542425402477318	540
Txn1	0.0541911386556879	541
Rer1	0.0540483697840637	542
Slc25a3	0.0539953446411258	543
Chkb	0.0539440605064392	544
Commd4	0.0539435829839305	545
Gatm	0.0538504095910637	546
Prdx4	0.0536305275470549	547
C1qb	0.0535805175535975	548
Srrm2	0.0535611449548479	549
Ogfrl1	0.0535156309052296	550
B930036N10Rik	0.0533185027956649	551
Chst1	0.0532737663078391	552
Eif3e	0.053260714794873	553
Cers2	0.0531952243146601	554
Stub1	0.0531572737875783	555
Atp5o	0.0530866721843295	556
Eif1	0.0530718342136747	557
Pdgfa	0.053058307314013	558
Mmp14	0.0530433020533585	559
Cox7b	0.0530052062557929	560
Bola2	0.0528763698461947	561
Tcf4	0.0527821765921144	562
Grap	0.0527692008226496	563
Sigmar1	0.0527480566100584	564
Nedd8	0.0527355600362128	565
Ahsa1	0.0527309388689841	566
Gpr146	0.0525188761013122	567
Vkorc1	0.0523293215098138	568
Psma3	0.0522635958248479	569
Cdc42ep3	0.0521158942998827	570
Cox6c	0.0520386784122612	571
Srp14	0.0519896505964025	572
Lgals3	0.0519686507599564	573
Vcam1	0.0519202432645963	574
Tmem256	0.0517501570060914	575
Tmed9	0.0516435509549038	576
Nudt9	0.0516384031385882	577
Ube2l6	0.0515519011159398	578
Rnf114	0.0514366458141685	579
Eif3m	0.0514200929926784	580
Cuta	0.051380423413172	581
Spp1	0.0513458115201127	582
Snx2	0.0513453405650797	583
Txndc17	0.0512991492273484	584
Rexo2	0.051281108651443	585
Lrpap1	0.0512733655764298	586
AI607873	0.0512438274822804	587
Atp6v1f	0.0511722292032086	588
Mthfs	0.0510626547539109	589
Oxct1	0.0510518212459781	590
Ptprc	0.0510361043065507	591
Echs1	0.0509968899539689	592
Cox6a2	0.0507598587564355	593
Lst1	0.0506945728822831	594
Cox14	0.0506236455474464	595
Clta	0.0506225769631348	596
Tmem147	0.0502305097901698	597
Eif5b	0.050199141793729	598
Gabarap	0.0501441537843281	599
Mrpl33	0.050114124089951	600
Arl4c	0.0499285684518932	601
Arl11	0.0497258326215359	602
Ubxn1	0.0496609340936991	603
Tmem37	0.049644020773061	604
Mcl1	0.04956139150928	605
Nktr	0.0494724904072589	606
Fam111a	0.0494690266031879	607
Pdia3	0.0494061077382395	608
Nsa2	0.0493618527613096	609
Esd	0.0493186999667287	610
Tmsb10	0.0492892774538277	611
Ddx24	0.049273191671056	612
Rsbn1l	0.0491798077260385	613
Hck	0.0490869272998949	614
Rnh1	0.049023786693859	615
Psmc2	0.0489512746698266	616
Cd81	0.0489017757415842	617
Stx16	0.0488717089960188	618
Hcls1	0.048814229355978	619
Cmas	0.0487976061800593	620
Ndufb5	0.0487849302729428	621
H2.Q4	0.0487344380606004	622
Dnaja1	0.0484864654620923	623
X1110008F13Rik	0.0483976906202649	624
Psmb6	0.0483667904413798	625
Son	0.048024933706063	626
Eif3i	0.0479119286174611	627
Eif4e3	0.0476269874648352	628
Pea15a	0.047619181623623	629
Ndufab1	0.0476154715152806	630
Banp	0.0474708331236226	631
Mapk3	0.0474507459626161	632
Atp6v1a	0.0474023476389087	633
Aprt	0.0472204125482584	634
Sec11a	0.0471002395074778	635
Hmgn3	0.0470945522566479	636
Ppib	0.0468539966579051	637
Pdia5	0.0468253341104833	638
Osm	0.0467476476837409	639
Tspan32	0.0466438693266992	640
Ccdc86	0.0464886889889216	641
Ndufs6	0.0464822001296492	642
Dynlrb1	0.0464505158408061	643
Tbc1d10a	0.0463789317388622	644
Ssb	0.0462817092155677	645
Eno1	0.0462272536162966	646
Taf7	0.046103559360147	647
Ube2k	0.0459765924830911	648
Hsbp1	0.0458781447837247	649
Uqcrc2	0.0458528115672183	650
H3f3a	0.045835731099747	651
Wbp5	0.045772489284297	652
Gm16118	0.0457389937110154	653
Cdk11b	0.0457383368806822	654
Rpl27	0.0456787146692605	655
Park7	0.0456008136785748	656
Creg1	0.0454971871153955	657
Nagk	0.0453593670205171	658
Ormdl2	0.0453404063776838	659
X2310033P09Rik	0.0453391119567257	660
Scn1b	0.045153397320126	661
Prpf38b	0.0451057636524482	662
Ndufb8	0.045094971335924	663
Tex261	0.0450254145903117	664
Ddit3	0.045014735714058	665
BC017643	0.044986022620583	666
Mthfsl	0.0449283600633892	667
Itm2c	0.0448704307849932	668
Cct3	0.0448526607652287	669
Hcfc1r1	0.0448100145227784	670
Ndufs2	0.0446892283694686	671
Akap8l	0.0446463456487328	672
Psmb3	0.0445556063039015	673
Ddx39	0.0445481490969861	674
