gene	diff	rank
Hivep3	-0.0448916308015941	474
Rap1a	-0.0448027043253542	475
Gstp1	-0.0446836612493403	476
Il16	-0.0446004863261133	477
Erlec1	-0.0442355036956771	478
Hp1bp3	-0.0441291467740174	479
Gng10	-0.0440746615153722	480
Trmt13	-0.0440489114169042	481
Arl8b	-0.0440296464490805	482
Dnajb6	-0.0439924563776503	483
Ubl3	-0.0439581246198306	484
Numa1	-0.0439290728278788	485
Pmp22	-0.0439187531220864	486
Atp6v0a2	-0.0438642378748608	487
P4hb	-0.043848341019388	488
Edem2	-0.0438289106913614	489
Gm42477	-0.0438026164566056	490
Ubn2	-0.0435540235507052	491
Aim2	-0.0434851965730523	492
Dido1	-0.0434419310831273	493
Dmtf1	-0.0434118195517455	494
Glyr1	-0.0433176392914465	495
Rbm7	-0.0433070732620329	496
Kcnk6	-0.0432704104914673	497
Ptma	-0.0432657353708505	498
Ulk2	-0.0432542252872386	499
Clip1	-0.0432044041604372	500
Nono	-0.0431776471841063	501
Pik3cd	-0.0431139119327928	502
Kcnk12	-0.043057059577831	503
Nfkb1	-0.0430315453014368	504
Git2	-0.0430209247179735	505
Ppp1cc	-0.0429854701574611	506
Rps6ka1	-0.0429377181103227	507
Narf	-0.0428854985866297	508
Plcg2	-0.0428833972012219	509
Arpc5l	-0.0428677958288843	510
Pex2	-0.0428102633477649	511
Sppl3	-0.0427100069290944	512
Cyb561a3	-0.0425702988425765	513
Gtf2i	-0.0423600747683474	514
Acss1	-0.0423502957178233	515
Zmym5	-0.0423492999959642	516
Nfatc1	-0.0422613595371446	517
Gm10116	-0.0422486067737575	518
Tmem123	-0.0422432582431684	519
Sun2	-0.042180202626577	520
Zfp672	-0.0421478299359063	521
Rapgef6	-0.0420504146013304	522
Tln2	-0.0419994364352823	523
Ccdc50	-0.0418473955885846	524
Rasal3	-0.0418215425613047	525
Slc1a3	-0.0417740958780299	526
mt.Co1	-0.041568614745056	527
D15Ertd621e	-0.0415648667068733	528
Gm10250	-0.0414318328699468	529
Hook3	-0.0413217272452257	530
Fkbp15	-0.041236888459597	531
Hiatl1	-0.0411982470986399	532
A930033H14Rik	-0.041146417452063	533
Tspyl1	-0.0411432712995185	534
Slc37a2	-0.0411000724902159	535
Clint1	-0.0410576212238363	536
Kpna3	-0.0409630332550862	537
Kansl3	-0.040933647518393	538
Abca1	-0.0407312428934314	539
Nos1ap	-0.0407115585428392	540
Hiat1	-0.0406886976190181	541
Dgkd	-0.0406745269277096	542
Rock2	-0.040573188264591	543
Map4	-0.0405136091166871	544
Tnfrsf17	-0.0402790759930111	545
Il4ra	-0.0401838368205091	546
Slc33a1	-0.0399118633159075	547
Itgav	-0.0398609245736202	548
Syk	-0.0397810191110111	549
Exoc5	-0.0397275511637569	550
Scamp1	-0.0397065700194834	551
Cd2ap	-0.0396301168367236	552
Dock4	-0.0396166479411083	553
Casd1	-0.0395687617843889	554
Rhot1	-0.0395497569241413	555
Dazap2	-0.0394646366278911	556
Kdm2a	-0.0392833578994576	557
Sf3b4	-0.0392279805692665	558
Fubp3	-0.0391691674585873	559
Khdrbs1	-0.0391481535288116	560
Brox	-0.0391319311748706	561
Nfia	-0.0389429427189554	562
Zfp397	-0.0389336381716576	563
Dock2	-0.0388964675233756	564
Tmem206	-0.0388914575385592	565
Cd79b	-0.0388502876575572	566
Brd8	-0.0387472790749581	567
Rab39	-0.0386865794611853	568
Ubap2l	-0.0386028362795943	569
Large	-0.0385516966727379	570
Ywhaz	-0.0385472368476182	571
Tsc22d3	-0.0384858109416701	572
Dusp3	-0.0384767208986284	573
Bag6	-0.038439212584206	574
Rnf145	-0.0383969282350338	575
Usp22	-0.0383530454255178	576
Map3k1	-0.0383029254135717	577
Osbpl11	-0.0382912367221969	578
Olfml2b	-0.0381981555660224	579
Ndfip2	-0.0381727517279014	580
Dtx4	-0.0380990061908547	581
Atxn7l3b	-0.0380865362403481	582
Ppm1l	-0.0380424766306219	583
Fgd2	-0.0379449978574591	584
Gabbr1	-0.0379445984736495	585
Sqrdl	-0.0378724775780854	586
Itch	-0.0378668350768605	587
Scmh1	-0.0378575136201982	588
Marf1	-0.0378549377513085	589
Uvssa	-0.0378538494816435	590
X2300009A05Rik	-0.0378519069784231	591
Cbfb	-0.037847538905947	592
Slc12a9	-0.0377538041745844	593
Madd	-0.037638942248936	594
Atp13a2	-0.0376291910543929	595
Tifa	-0.0375559223150839	596
Lman2l	-0.0374380831605155	597
R3hdm1	-0.037428653103348	598
Aagab	-0.0374006476633688	599
Rasa3	-0.0374000305848961	600
Tmf1	-0.0373960765492224	601
Gm10094	-0.0373808762449718	602
Tor1aip2	-0.0373722783403128	603
Tmx3	-0.0373491303089589	604
A630033H20Rik	-0.0373363061182862	605
Tmem144	-0.0373303706643538	606
Gm3550	-0.0372999080547649	607
Mcmbp	-0.0372970688712827	608
Uso1	-0.0372925498949307	609
Rgs7bp	-0.0372614060983023	610
Abhd17c	-0.0372499832731196	611
Bcap29	-0.0372193194637019	612
Lypla1	-0.0372181937044357	613
Zfc3h1	-0.0371536180360649	614
Clstn1	-0.0371159100008676	615
Arsk	-0.0370993280151556	616
Tmem106b	-0.037093016489826	617
Gm37494	-0.0370908876183266	618
Gm12355	-0.0370500574608452	619
Rab6a	-0.0369407106435209	620
Atat1	-0.0368781104943006	621
Lrch1	-0.0368460116238235	622
Gas6	-0.0367972827712075	623
Zfp780b	-0.036761195087427	624
Galnt12	-0.0367196143042886	625
Pigt	-0.0367045882552782	626
Mycl	-0.0367043414447	627
Elk3	-0.0365499327807036	628
Trmt112	-0.0365238191547287	629
Tspan13	-0.0365132649986247	630
Zfp24	-0.0364914645199258	631
Zfp706	-0.0364452921923529	632
Caprin1	-0.0364432879611105	633
Rnf6	-0.0364201960525081	634
Rap1gds1	-0.0363585920953728	635
A230046K03Rik	-0.0363383961881146	636
Oxr1	-0.0362914115162879	637
Plcl2	-0.0362740555277171	638
Gm26510	-0.0362034775500545	639
Cux1	-0.0361608557666854	640
Tbc1d16	-0.0361572062741722	641
Tmem44	-0.0361170329724329	642
Polr3f	-0.0360936573885297	643
Spcs2	-0.0360900206426806	644
Arhgef6	-0.0360426494619982	645
Rps6kb1	-0.0360265397828571	646
Ccdc88b	-0.0358722700121008	647
Api5	-0.0358400486542308	648
Ccpg1	-0.0358214173089637	649
Spsb1	-0.0358117635205737	650
Urgcp	-0.0358080002826072	651
Zfp532	-0.0357063253712384	652
Slmap	-0.0355553274702915	653
Mapre1	-0.0355099603830431	654
Elf2	-0.0355037154213634	655
Slc26a2	-0.0354512905576168	656
Stt3a	-0.0354368390040139	657
Hnrnpab	-0.0354071919949584	658
Crat	-0.0352847589386351	659
Rnf10	-0.0352334784686822	660
Rab18	-0.0352224352630783	661
Herc2	-0.0351687044230152	662
Tspan4	-0.0351373658584295	663
Ptprj	-0.0351357813353174	664
Rab11a	-0.0351164264144701	665
Ctsd	-0.0350724051219418	666
Aup1	-0.0350521786336279	667
Slc7a5	-0.0350356553922219	668
Ppp1r2	-0.0350131247724855	669
Mtif2	-0.034926038456537	670
Trmt1l	-0.0348876346770031	671
Ctnnb1	-0.0348860773488228	672
Gm9774	-0.0348641295548764	673
Rbm26	-0.0348345664289504	674
Cib1	-0.0348281799168985	675
Mgll	-0.034790059861173	676
Klhl24	-0.0347555626037861	677
Plcl1	-0.0347478705254819	678
Sf1	-0.0347470755189859	679
Txndc11	-0.0347034111810565	680
Rilpl1	-0.0346246777265559	681
Ddb1	-0.0346107503222264	682
Zfp691	-0.034591471603159	683
Sipa1l2	-0.0345653429997356	684
Rpl13.ps3	-0.0345482805257962	685
Nxt2	-0.0345222268701855	686
Anapc16	-0.0344567996399231	687
Fam208a	-0.0343771242300154	688
Mtss1	-0.0343237995201705	689
Rffl	-0.0343017540462932	690
Wnk1	-0.0342733868832059	691
Glg1	-0.0342724979631944	692
Chpf2	-0.0342669829680395	693
Cnot2	-0.0342580661554054	694
Tmem170b	-0.0342550251472585	695
Eif2s2	-0.034252316839352	696
Hist3h2a	-0.0342434004083395	697
Pnn	-0.0342289108660435	698
Ddx6	-0.0342207712444176	699
Siglece	-0.0342206809834024	700
Ctc1	-0.0341457597034887	701
Akt1	-0.0341388801741798	702
Phgdh	-0.0341347784177619	703
Cript	-0.0341324558879064	704
